,track_id,track_name,track_pop,artist_name,artist_pop,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
36,41aYKwJPK7facN5CMXLvZT,Ladder to the Moon,38,Azure Ryder,43.0,['australian pop'],0.568,0.628,4,-6.371,0.0,0.0443,0.11,0.0,0.0861,0.521,98.834
37,65b35xWhkrf9jsJIlXQYBl,Bigger Than Me,31,Gretta Ray,49.0,"['australian indie', 'australian pop']",0.621,0.722,7,-6.577,1.0,0.0453,0.0122,0.0,0.302,0.694,159.94
38,0lLBVkeTuZVfZRUC6MFfRf,Hold On,47,George Alice,39.0,['australian pop'],0.43,0.42,9,-10.475,1.0,0.0381,0.921,3.14e-05,0.0807,0.252,149.999
39,02ZRdkWQrgq1zqobaCKfMo,Sell My Soul,20,Olive Amun,31.0,[],0.673,0.723,4,-4.054,0.0,0.0363,0.0422,0.0264,0.219,0.718,145.231
40,0JhOWLV0il0wcoyOr2kaCx,Steam,59,Leon Bridges,70.0,['modern blues'],0.849,0.616,5,-7.549,0.0,0.0486,0.0547,0.394,0.166,0.727,110.026
41,1Ls0bZ0slPNAxuFMQPeBp6,When I'm Alone,35,BAYNK,60.0,"['alternative r&b', 'electropop', 'indie soul', 'vapor soul']",0.893,0.544,10,-6.484,1.0,0.0328,0.309,0.469,0.583,0.264,118.017
42,4x8WXoZxlAF5EOCLLcTKQ3,Apricots,43,MAY-A,56.0,['australian alternative pop'],0.482,0.627,4,-5.808,1.0,0.134,0.598,0.0,0.198,0.216,85.829
43,0BLIUPUMVrWbu7QtLWdeNn,WALKING HOME IN THE RAIN,45,E^ST,41.0,"['australian indie', 'australian pop']",0.529,0.426,7,-7.928,1.0,0.0587,0.68,0.000313,0.0935,0.182,169.873
44,7x6KLLjsxpR9zVfzUEGfX4,Run,46,Kita Alexander,43.0,"['aussietronica', 'australian indie', 'australian pop']",0.827,0.629,5,-6.497,1.0,0.031,0.037,2.11e-05,0.111,0.91,122.025
45,5K7x78NAL50rhfhm73ePNb,Now I'm In It,0,HAIM,65.0,"['art pop', 'indie pop', 'metropopolis']",0.717,0.708,4,-9.489,1.0,0.0627,0.37,0.000116,0.161,0.209,105.019
46,0VoBghMgKuMzE3DGpNKuYL,So Personal,39,Foley,32.0,['nz pop'],0.627,0.625,0,-4.781,0.0,0.0923,0.209,0.0,0.155,0.846,96.177
47,2HbCIte2doXhxBy1qbnw8a,Made For Loving,46,Georgia Lines,32.0,['nz pop'],0.743,0.719,0,-5.782,0.0,0.0311,0.267,0.00031,0.0715,0.841,114.028
48,4YtJXdV21LXGwQbl5rl70W,Love Song,42,Angus & Julia Stone,63.0,"['australian indie folk', 'indie folk']",0.611,0.616,6,-8.633,1.0,0.0341,0.149,0.453,0.0828,0.26,117.988
49,4Pg6x9W2ziSJh5iym9XRTB,Call Me Lover,58,Sam Fender,68.0,"['modern rock', 'north east england indie']",0.505,0.599,8,-4.724,0.0,0.0376,0.177,0.0,0.078,0.467,86.084
50,5TzW5wlm4qaJ2hwhJWIbTx,Summer Lovin',44,49th & Main,48.0,[],0.657,0.822,8,-5.743,1.0,0.0744,0.145,0.0011,0.197,0.572,114.957
51,2TgHDF2mvQorYI0uHcCBP4,Jump,35,Two Another,55.0,"['indie soul', 'vapor soul']",0.662,0.456,9,-7.815,1.0,0.0431,0.0719,0.0,0.148,0.39,92.936
52,5G8fWQnQ9wmfTONh8yKc0a,Everybody’s Gonna Love Somebody - Edit,60,Alfie Templeman,62.0,['modern alternative pop'],0.861,0.662,7,-5.666,1.0,0.0818,0.081,1.18e-05,0.101,0.658,120.029
53,2Tw2wbleSWg2aXNdiLw5Ep,Dizzy,45,Azure Ryder,43.0,['australian pop'],0.492,0.604,4,-6.515,1.0,0.124,0.0773,0.00048,0.0916,0.497,83.225
54,0u8AnQEMd9W6fDG2UbFjyz,Yesteryear,46,Cosmo's Midnight,55.0,"['australian dance', 'indie dream pop', 'indie soul']",0.682,0.815,2,-5.747,1.0,0.0656,0.107,0.000659,0.114,0.867,113.04
55,21kXIileKEb0146bpavcVS,Planes in the Sky,51,James Vincent McMorrow,57.0,"['indie folk', 'indie soul', 'irish singer-songwriter', 'stomp and holler']",0.899,0.494,4,-8.356,0.0,0.0378,0.157,0.108,0.0931,0.806,123.016
56,1Q15fOVSvuMbvgUddeMNVj,Damaged,43,Miiesha,40.0,"['australian pop', 'australian r&b']",0.712,0.496,5,-7.329,0.0,0.0594,0.726,0.000308,0.234,0.389,82.926
57,7sBzLx6xFQNAhOWVUsEzHy,Thank You,42,The Rubens,50.0,"['australian indie', 'australian pop']",0.635,0.636,4,-6.25,1.0,0.0589,0.231,0.000126,0.378,0.308,140.069
58,2dFBrhBttZWkcf5XT7fwUa,Is It Worth Being Sad,45,Meg Mac,44.0,"['australian indie', 'australian pop']",0.533,0.473,5,-8.783,1.0,0.0336,0.0738,8.33e-06,0.111,0.34,97.871
59,6IjCaCvKoocJrdztqumE1n,Dream,45,Boo Seeka,46.0,"['aussietronica', 'australian indie', 'australian pop']",0.667,0.714,8,-5.237,0.0,0.0313,0.0846,0.00424,0.202,0.554,124.842
60,1OkW0tv1k3kNB0IXDN2oPL,3D Feelings,56,Alfie Templeman,62.0,['modern alternative pop'],0.595,0.923,7,-4.866,1.0,0.0426,0.00684,0.002,0.168,0.811,114.061
61,6MnwlWt1UUPTsaaULrv2Nl,Find Me,46,Muroki,41.0,['nz pop'],0.719,0.672,5,-5.571,0.0,0.133,0.0115,5.82e-05,0.387,0.524,115.008
62,6XDIGKP7TQ1GLedtCtfshM,Pretty Lady,58,Tash Sultana,62.0,['australian reggae fusion'],0.471,0.602,2,-7.302,1.0,0.132,0.705,5.73e-06,0.0936,0.573,118.193
63,7oUpTUajw3HrcbEoCjKpCt,Favourite Clothes,39,Balu Brigada,32.0,['nz pop'],0.738,0.432,10,-7.704,0.0,0.0596,0.00453,5e-06,0.112,0.657,89.0
64,1W54Svdz7Ennj33D6SGAEM,I WANNA BE HERE,33,E^ST,41.0,"['australian indie', 'australian pop']",0.607,0.666,1,-6.701,1.0,0.0345,0.168,3.03e-05,0.104,0.372,118.964
65,3HLfUZSknynfsgCRW9Tp2I,Give It Hell,27,Yumi Zouma,49.0,"['chillwave', 'christchurch indie', 'electropop', 'indie pop', 'indie poptimism', 'nz pop', 'vapor soul']",0.621,0.551,9,-9.051,1.0,0.0364,0.487,0.556,0.0948,0.533,149.986
66,6W7le5m7AIHtdmPpf52jYZ,Sunbeam,36,KIAN,42.0,['australian pop'],0.869,0.53,5,-8.286,0.0,0.0466,0.0655,0.000325,0.0855,0.795,108.987
67,51HQCp166QHkXwDd2bw9My,If I Never Say A Word,41,Matt Corby,55.0,"['australian indie', 'australian pop']",0.526,0.563,6,-8.001,0.0,0.0447,0.808,0.0141,0.105,0.608,155.936
68,650AFM5GJoTAAmQCI4Zy8Z,Gold Energy,35,Electric Fields,36.0,['australian indigenous'],0.56,0.729,7,-5.243,0.0,0.0404,0.158,0.0,0.066,0.312,125.247
69,4GeNIk004H3JHIb4V0DyLn,Overkill,51,Holly Humberstone,59.0,"['alt z', 'indie pop', 'modern alternative pop', 'uk pop']",0.704,0.513,2,-6.608,1.0,0.0357,0.15,0.000119,0.256,0.509,106.988
70,3DweCW4XdD9BWzSjMkj0as,Mid Years,42,George Alice,39.0,['australian pop'],0.737,0.756,8,-5.415,1.0,0.0412,0.175,7.95e-06,0.0892,0.649,97.976
71,05W6Q35EOJazwJgIRXXyjm,Petty Isn't Pretty,37,Azure Ryder,43.0,['australian pop'],0.729,0.606,7,-7.925,0.0,0.0706,0.224,0.0,0.0689,0.691,88.016
72,6mWdlMnx2MjpkbTXsJxUhL,I.C.U.,41,Holy Holy,47.0,"['australian indie', 'australian pop']",0.58,0.672,9,-4.987,0.0,0.0366,0.00404,0.0,0.297,0.202,132.006
73,2JrkrX1MMmqpwfve5El6Re,Solar Power - Spotify Singles,61,Glass Animals,80.0,"['gauze pop', 'indietronica', 'shiver pop']",0.701,0.631,4,-9.113,1.0,0.0708,0.0784,0.14,0.694,0.61,110.024
74,5khTpwh7vJXDduni0W4nQ5,If You Find A Way To Heaven,37,Oliv,18.0,[],0.638,0.681,2,-7.812,1.0,0.0325,0.384,0.00342,0.11,0.309,119.973
75,6nFakQAn5J3v6ynttPFHUf,Beautiful Life,42,Kyle Lionhart,41.0,"['australian indie folk', 'australian pop', 'indie anthem-folk']",0.584,0.689,1,-7.741,1.0,0.0435,0.333,0.0,0.0971,0.603,160.009
76,0BQ6xllqXR18Wv9eGJZlnE,Vicious Love,46,Niko Walters,40.0,['nz pop'],0.399,0.339,4,-10.763,1.0,0.0548,0.887,3.56e-06,0.248,0.43,84.184
77,5zRaUIOZy6XMrdcDPkCZSX,Green,46,MAY-A,56.0,['australian alternative pop'],0.688,0.531,11,-6.721,1.0,0.0279,0.497,0.0,0.102,0.276,88.998
78,1J4kj8tzo0G55ylWK7IMXL,Backseat of My Mind - Radio Edit,53,Thelma Plum,49.0,"['australian indie', 'australian indigenous', 'australian pop']",0.597,0.839,2,-7.191,1.0,0.0647,0.256,0.0379,0.231,0.696,142.937
79,2sFFfkOzS68g4KCsTBeQdZ,"I Miss You, I'm Sorry",40,Kita Alexander,43.0,"['aussietronica', 'australian indie', 'australian pop']",0.661,0.698,0,-5.083,0.0,0.093,0.0671,0.0,0.119,0.492,129.937
80,6Au9UDzjeGFen7qMEDKju7,Shut Off The Lights,65,Bastille,74.0,"['metropopolis', 'modern rock', 'pop', 'pop rock']",0.624,0.908,10,-3.215,1.0,0.0992,0.408,0.0,0.139,0.659,105.048
81,29ABMoi5AgGHW9QMfwsIAZ,Golden Remedy (feat. LANKS & Sloan Peterson),39,Feki,37.0,[],0.654,0.834,9,-5.001,0.0,0.0375,0.01,0.00354,0.342,0.266,108.021
82,3OZ812Wywu349zAw9zaYKh,Smile,39,Winston Surfshirt,51.0,['indie soul'],0.765,0.64,5,-7.586,0.0,0.11,0.379,0.0105,0.116,0.433,100.003
83,1OfBPd9M68sH4dfE68UQ7P,Time Of My Life,0,The Rubens,50.0,"['australian indie', 'australian pop']",0.632,0.723,7,-4.97,1.0,0.0354,0.0773,0.0,0.179,0.324,94.998
84,1f28PfKpNZwjYsZ0cqp6vN,Supersonic Good Life,39,Waazzoo and the Vibes,27.0,[],0.819,0.503,2,-9.953,1.0,0.0484,0.417,0.00123,0.0842,0.602,120.985
85,4QMSoa7Fh3y4kmMNuBtOgt,the angel of 8th ave.,45,Gang of Youths,59.0,"['australian indie', 'modern rock']",0.463,0.988,11,-4.306,1.0,0.109,0.0012,0.0362,0.124,0.45,89.53
86,6wGil1f3kbMwNRaRfTmLvp,TATTOOS,50,Ziggy Alberts,60.0,"['australian singer-songwriter', 'folk-pop', 'indie anthem-folk']",0.851,0.466,6,-8.923,1.0,0.0551,0.689,1.48e-06,0.0932,0.574,128.926
87,6ADk1ufnAGeX3k2eOWmLoh,You & I,45,G Flip,52.0,"['australian alternative pop', 'australian pop']",0.606,0.592,6,-6.656,0.0,0.0838,0.0153,0.0417,0.223,0.287,179.969
88,4BeCUz9P89lrIIHY1O8Cyu,No Plans To Make Plans,50,Lime Cordiale,60.0,[],0.814,0.504,5,-10.216,1.0,0.119,0.226,0.00101,0.688,0.708,90.03
89,1lNEXDlxVhsWaq2DLBUDgC,simple times,59,Kacey Musgraves,68.0,"['contemporary country', 'country dawn', 'pop', 'texas country']",0.654,0.713,1,-6.484,0.0,0.0846,0.628,0.0,0.0837,0.694,80.043
90,5qysxEb8AgQ5GLNg1cpGcp,Naked,50,BAYNK,60.0,"['alternative r&b', 'electropop', 'indie soul', 'vapor soul']",0.878,0.582,11,-4.788,1.0,0.0705,0.549,0.00131,0.0724,0.291,117.025
91,5sQJEDWaVoDLrcuSugeRAk,Moonlight Run,40,Boo Seeka,46.0,"['aussietronica', 'australian indie', 'australian pop']",0.67,0.882,2,-6.197,1.0,0.025,0.0456,0.0125,0.497,0.736,130.634
92,6VwmVpxjMhyNf8gosbY5fd,Changes,13,Jem Cassar-Daley,26.0,[],0.667,0.511,5,-5.532,1.0,0.0387,0.796,6.48e-05,0.101,0.477,81.988
93,2au4DyNFX59VLV5elmhagj,Cry,46,Cat & Calmell,41.0,[],0.597,0.745,0,-6.531,1.0,0.0807,0.0404,2.11e-05,0.533,0.536,140.079
94,1DgJpcdh4dUYDjsUDTwmkG,Passion,27,Gretta Ray,49.0,"['australian indie', 'australian pop']",0.586,0.71,5,-7.549,1.0,0.0306,0.0206,4.7e-06,0.168,0.555,85.013
95,7maYVnkJyhgI3ObNeEyT3C,littlebitwild,44,Golden Vessel,50.0,"['aussietronica', 'indie electropop', 'indie soul', 'vapor soul', 'vapor twitch']",0.777,0.43,4,-8.058,1.0,0.0703,0.288,0.0135,0.076,0.51,118.036
96,595FAzn7RvuGdSn473jOaI,Sixty Summers,41,Julia Stone,47.0,['australian singer-songwriter'],0.485,0.774,1,-4.869,0.0,0.156,0.336,0.0966,0.351,0.465,158.146
97,5mjtdnqOGVyEpmdG9NMwbN,Stay,44,Un-Ti,30.0,[],0.573,0.854,5,-7.032,0.0,0.0509,0.317,0.0,0.122,0.747,107.015
98,4UkpYAxwW1ccMWAhNiyeaW,Some Kind Of Love,46,Azure Ryder,43.0,['australian pop'],0.546,0.676,9,-6.545,0.0,0.065,0.256,0.0,0.088,0.303,107.902
99,56CkGvmh8VK0FupyJkcOxf,Twisting Words,0,Miiesha,40.0,"['australian pop', 'australian r&b']",0.492,0.627,8,-6.709,1.0,0.238,0.0268,0.00188,0.144,0.119,178.01
0,6wtZPYBIXUvCpXwVjMCJBf,ULTRA SOLO REMIX,72,Polimá Westcoast,74.0,"['trap chileno', 'trap latino', 'trap triste', 'urbano chileno']",0.909,0.824,1,-4.627,1.0,0.0797,0.0777,0.00387,0.0638,0.585,109.97
1,6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,98,Bad Bunny,100.0,"['latin', 'reggaeton', 'trap latino']",0.911,0.712,1,-5.105,0.0,0.0817,0.0901,2.68e-05,0.0933,0.425,92.005
2,3SlKme42qm1vWrkl3BrZmm,Nos Comemos Vivos,73,Maluma,83.0,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']",0.822,0.719,10,-3.633,0.0,0.0576,0.165,2.48e-05,0.174,0.659,82.01
3,6ojZtz3sZr6ynvejLOqgCj,Nos Comemos (feat. Ozuna),82,Tiago PZK,78.0,['trap argentino'],0.827,0.819,6,-3.701,1.0,0.052,0.1,0.0,0.089,0.562,92.017
4,6DoL1yYIwEW7VZMRaJhoJI,La Llevo Al Cielo (Ft. Ñengo Flow),87,Chris Jedi,70.0,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",0.795,0.845,9,-3.809,0.0,0.135,0.105,1.14e-05,0.172,0.769,170.023
5,5Eax0qFko2dh7Rl2lYs3bx,Efecto,95,Bad Bunny,100.0,"['latin', 'reggaeton', 'trap latino']",0.801,0.475,7,-8.797,0.0,0.0516,0.141,1.73e-05,0.0639,0.234,98.047
6,1O2pcBJGej0pmH2Y9XZMs6,Una Noche en Medellín,92,Cris Mj,78.0,"['mambo chileno', 'urbano chileno']",0.87,0.548,10,-5.253,0.0,0.077,0.0924,4.6e-05,0.0534,0.832,96.018
7,2rDZhKnPaPG054ExZ6nXUS,Jordan,89,Ryan Castro,77.0,"['trap colombiano', 'trap latino']",0.796,0.68,10,-5.555,0.0,0.37,0.0575,0.000683,0.103,0.71,179.923
8,4tYFy8ALRjIZvnvSLw5lxN,Party,95,Bad Bunny,100.0,"['latin', 'reggaeton', 'trap latino']",0.829,0.799,9,-5.389,1.0,0.0897,0.0151,0.000543,0.242,0.471,97.013
9,5gflgO9EPbIBf16n5TKnQS,Yo Voy (feat. Daddy Yankee),87,Zion & Lennox,78.0,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",0.808,0.697,10,-5.899,1.0,0.241,0.041,0.0,0.0546,0.554,95.06
10,01EzG8Qg7oQqYMTNV5YkOW,Cochinae,84,Julianno Sosa,69.0,"['reggaeton flow', 'trap latino', 'urbano chileno']",0.855,0.72,6,-7.953,1.0,0.0516,0.0626,0.0187,0.268,0.948,97.984
11,30W8VKHrAZmHzObnwAoc1u,TUS LÁGRIMAS,86,Mora,79.0,"['latin', 'reggaeton', 'trap latino']",0.683,0.714,1,-4.898,1.0,0.252,0.181,1e-06,0.111,0.448,173.963
12,6ipzb1kHhWIxp1tS0vwqPl,Ferxxo 100,79,Feid,81.0,"['colombian pop', 'latin', 'pop reggaeton', 'reggaeton', 'reggaeton colombiano', 'trap latino']",0.701,0.568,8,-3.389,0.0,0.067,0.252,0.0,0.153,0.577,164.062
13,6ZOcbKub95XSDESsKKuH41,Desesperados,88,Rauw Alejandro,89.0,"['puerto rican pop', 'trap latino']",0.869,0.694,1,-3.35,0.0,0.0783,0.356,0.00125,0.0878,0.511,90.02
14,5YBvKoQDMAd7IjonxPQYFN,Noche de Teteo,78,Sech,83.0,"['latin', 'panamanian pop', 'reggaeton', 'trap latino']",0.566,0.679,6,-3.282,0.0,0.0863,0.079,0.000808,0.105,0.446,90.907
15,48AJSd42lXpicsGqcgopof,X ÚLTIMA VEZ,89,Daddy Yankee,87.0,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",0.812,0.855,7,-3.725,1.0,0.0554,0.0789,0.000167,0.108,0.573,90.04
16,2iLegn1UOmpNpQAxcQoGJW,Tendencia Global,82,Blessd,75.0,"['reggaeton', 'trap latino']",0.867,0.766,6,-3.542,1.0,0.124,0.527,8.5e-05,0.111,0.607,91.023
17,6Xom58OOXk2SoU711L2IXO,Moscow Mule,97,Bad Bunny,100.0,"['latin', 'reggaeton', 'trap latino']",0.804,0.674,5,-5.453,0.0,0.0333,0.294,1.18e-06,0.115,0.292,99.968
18,0vHfVsEe6Ps0d8cZ9PGzSw,Loco Por Perrearte - Remix,74,De La Ghetto,78.0,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",0.848,0.673,11,-4.034,0.0,0.058,0.0147,0.00652,0.102,0.39,93.987
19,3IAfUEeaXRX9s9UdKOJrFI,Envolver,90,Anitta,80.0,"['funk carioca', 'funk pop', 'pagode baiano', 'pop nacional']",0.812,0.736,4,-5.421,0.0,0.0833,0.152,0.00254,0.0914,0.396,91.993
20,3E8xyYdIPpiH2wNEozE68I,Pégate,80,Standly,73.0,['urbano chileno'],0.83,0.818,7,-5.028,1.0,0.0552,0.306,0.0,0.0906,0.828,98.008
21,4r9jkMEnArtWGH2rL2FZl0,A Tu Merced,85,Bad Bunny,100.0,"['latin', 'reggaeton', 'trap latino']",0.86,0.791,0,-4.784,1.0,0.0568,0.169,0.000106,0.106,0.887,92.023
22,5jt25aFjW2kNoBqaEVaz5W,LA INOCENTE,82,Mora,79.0,"['latin', 'reggaeton', 'trap latino']",0.757,0.789,5,-3.46,0.0,0.0583,0.307,0.0,0.0717,0.464,91.911
23,7INDea2qgB7TlUgpux3hsg,Castigo,80,Feid,81.0,"['colombian pop', 'latin', 'pop reggaeton', 'reggaeton', 'reggaeton colombiano', 'trap latino']",0.739,0.672,8,-4.127,0.0,0.174,0.0897,0.0,0.104,0.739,179.78
24,6bQ5823aHmFVKLZW8E7rRo,Si Quieren Frontear,85,Duki,82.0,"['argentine hip hop', 'trap argentino', 'trap latino', 'trap triste']",0.789,0.837,10,-3.247,1.0,0.23,0.125,0.0,0.209,0.476,81.536
25,6J8lLpZoRCmB5pTrnB5jpV,Mi Gata,79,Standly,73.0,['urbano chileno'],0.862,0.372,0,-10.909,0.0,0.453,0.554,0.0,0.144,0.494,94.994
26,0Bv7O6fmZk3GrNQFYJaXPn,"Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix]",84,La Pantera,68.0,['rap canario'],0.672,0.745,5,-5.269,0.0,0.3,0.438,9.29e-06,0.0699,0.739,173.974
27,0LKu09Iq053CEUZ5ktQEWc,Mojando Asientos (feat. Feid),80,Maluma,83.0,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']",0.773,0.767,7,-4.019,1.0,0.0819,0.0352,0.0,0.299,0.49,94.99
28,4lLl2TEcaKFcP6m9Xzx3rI,Dime Tú,78,Pailita,77.0,"['drill chileno', 'urbano chileno']",0.818,0.73,9,-7.248,1.0,0.109,0.344,6.06e-06,0.103,0.887,97.992
29,0EFxJw34fK8DWlTxx9qYeW,Instagram,80,Blessd,75.0,"['reggaeton', 'trap latino']",0.801,0.563,11,-7.302,1.0,0.223,0.264,0.00115,0.192,0.967,179.968
30,5W1qmxHrMlQGGAiFA3ZQqP,Se Le Ve,81,Dímelo Flow,72.0,"['latin', 'reggaeton', 'reggaeton flow', 'trap latino']",0.562,0.755,7,-4.367,0.0,0.112,0.0967,2.25e-05,0.143,0.609,83.997
31,0kRJ3rwE3rTDJGnGO4HmoD,Bailando,80,El Jordan 23,70.0,"['mambo chileno', 'urbano chileno']",0.821,0.587,10,-7.036,0.0,0.251,0.531,0.0,0.0937,0.565,95.041
32,4srcMdbm2qzVG98tJajHxp,Pantysito,87,Alejo,69.0,['reggaeton'],0.83,0.739,7,-5.395,0.0,0.0627,0.136,2.11e-06,0.162,0.631,97.993
33,3XjN0mvFkQp1FMVM9Ro5hm,RUMBATÓN,84,Daddy Yankee,87.0,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",0.685,0.909,3,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004
34,1Pf1qN0amPFq5CrZlB60bl,"La Pared 720 (feat. Justin Quiles, Brray)",70,Lenny Tavárez,80.0,"['latin', 'reggaeton', 'reggaeton flow', 'trap argentino', 'trap latino']",0.698,0.845,7,-4.705,1.0,0.12,0.176,0.0,0.239,0.749,171.938
35,1ri9ZUkBJVFUdgwzCnfcYs,MAMIII,91,Becky G,81.0,"['dance pop', 'latin', 'latin viral pop', 'rap latina', 'reggaeton']",0.843,0.7,4,-3.563,0.0,0.0803,0.0934,0.0,0.14,0.899,93.991
36,6lX6l7OuA3qrnIRfdsr0dw,Medallo,86,Blessd,75.0,"['reggaeton', 'trap latino']",0.787,0.7,4,-4.598,0.0,0.0768,0.568,0.00051,0.663,0.791,90.02
37,2JPLbjOn0wPCngEot2STUS,Yonaguni,88,Bad Bunny,100.0,"['latin', 'reggaeton', 'trap latino']",0.644,0.648,1,-4.601,1.0,0.118,0.276,0.0,0.135,0.44,179.951
38,2FYGZDfsAnNsrm1gVbyKnG,SAOKO,77,ROSALÍA,79.0,['r&b en espanol'],0.827,0.768,0,-5.702,1.0,0.265,0.79,2.45e-05,0.497,0.734,99.988
39,3fHEwAssCgM4wJYdjT5Ch0,Súbelo,74,Anuel AA,84.0,"['latin', 'reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']",0.625,0.754,6,-4.158,0.0,0.076,0.17,3.76e-05,0.109,0.746,89.888
40,3PwRuzdphgedcWVUOVYJ7I,Cúrame,29,Rauw Alejandro,89.0,"['puerto rican pop', 'trap latino']",0.765,0.625,9,-3.599,0.0,0.0548,0.584,0.00111,0.112,0.262,102.101
41,2YZDh5CecWx0qlFiTvqVQ9,Colorín Colorado,76,Justin Quiles,81.0,"['latin', 'reggaeton', 'trap latino']",0.677,0.813,6,-4.01,0.0,0.187,0.219,0.0,0.18,0.573,169.844
42,71R8HJxQk5qMiRstrlXN9t,2/Catorce,78,Rauw Alejandro,89.0,"['puerto rican pop', 'trap latino']",0.54,0.455,3,-5.988,1.0,0.224,0.675,1.08e-05,0.12,0.432,83.876
43,1AnJQd8TfkhK6M3VgZDVv1,Los Malvekes,78,Cris Mj,78.0,"['mambo chileno', 'urbano chileno']",0.798,0.813,0,-6.343,1.0,0.0794,0.187,0.00171,0.686,0.535,96.005
44,5u7twkeask1VIyDeNTElSU,Sal y Perrea,75,Sech,83.0,"['latin', 'panamanian pop', 'reggaeton', 'trap latino']",0.786,0.899,10,-0.515,1.0,0.127,0.192,0.000189,0.299,0.813,90.025
45,3JCaq3KDSROg3TXhdiDa9n,Ley Seca,79,Jhay Cortez,83.0,"['latin', 'reggaeton', 'trap latino']",0.759,0.842,8,-3.758,1.0,0.096,0.101,0.0,0.134,0.584,105.059
46,3No3zHVwKadKDR00kZdmAB,FRIKI,75,Feid,81.0,"['colombian pop', 'latin', 'pop reggaeton', 'reggaeton', 'reggaeton colombiano', 'trap latino']",0.818,0.88,6,-2.411,0.0,0.0577,0.0237,0.0,0.0777,0.686,94.985
47,40w8JmvwYUP2HUiXPxjy99,Me Arrepentí,81,Ak4:20,67.0,"['trap latino', 'urbano chileno']",0.861,0.786,0,-4.934,1.0,0.164,0.289,0.0,0.601,0.907,92.031
48,0rsTDgGRlXKuzSAxcdb4Ns,Borracho,76,Sech,83.0,"['latin', 'panamanian pop', 'reggaeton', 'trap latino']",0.787,0.748,8,-3.752,0.0,0.0797,0.571,0.0,0.214,0.703,93.006
49,1JpzJfxjHGFUyTHXLZidok,Monastery,80,Ryan Castro,77.0,"['trap colombiano', 'trap latino']",0.811,0.5,5,-6.717,0.0,0.0976,0.104,0.0,0.372,0.789,178.017
0,5b8FtevTVz8xVF6E208xeV,LOCO,36,ITZY,71.0,['k-pop girl group'],0.764,0.886,1,-3.067,1.0,0.177,0.0109,2.21e-05,0.325,0.497,102.012
1,7uQZVznj0uQOGC9KhV2Mg6,LALISA,73,LISA,70.0,['k-pop'],0.806,0.653,8,-6.283,1.0,0.0902,0.0282,0.000784,0.107,0.85,150.058
2,4gdiCHNbwugojBqr5Jt3pq,WA DA DA,77,Kep1er,63.0,['k-pop'],0.785,0.907,10,-2.657,1.0,0.0938,0.00122,3.11e-06,0.213,0.685,126.004
3,7eVu7FI02cTicLEgVtUvwF,ZOO,73,TAEYONG,60.0,['k-pop'],0.823,0.923,9,-2.875,1.0,0.158,0.127,0.0,0.0571,0.629,122.922
4,37ZtpRBkHcaq6hHy0X98zn,I CAN'T STOP ME,76,TWICE,79.0,"['k-pop', 'k-pop girl group']",0.657,0.88,10,-3.672,0.0,0.102,0.121,0.0,0.463,0.769,150.084
5,0yB4jrSwN0bFtFRDR5vyMj,Love Shot,74,EXO,69.0,"['k-pop', 'k-pop boy group']",0.689,0.678,5,-4.287,0.0,0.119,0.0702,0.0,0.0889,0.335,145.883
6,6dG2zPUOWXk3eMC7Hb3wh3,DUMB DUMB,61,JEON SOMI,62.0,['k-pop'],0.85,0.734,2,-6.415,1.0,0.0491,0.0221,0.000179,0.0728,0.406,103.027
7,21aOLk12MksET8AsbU0SI6,LO$ER=LO♡ER,75,TOMORROW X TOGETHER,77.0,"['k-pop', 'k-pop boy group']",0.644,0.867,11,-4.18,0.0,0.0383,0.001,0.0,0.105,0.687,124.997
8,3XHJUG5I2zYqOEmEZUX68n,Thunderous,57,Stray Kids,79.0,"['k-pop', 'k-pop boy group']",0.605,0.781,1,-3.913,1.0,0.229,0.207,0.0,0.217,0.796,172.134
9,2QdH0rKlV3d9Y6lWzcnlBH,In the morning,30,ITZY,71.0,['k-pop girl group'],0.847,0.814,11,-4.668,0.0,0.152,0.0825,0.000507,0.0948,0.711,140.057
10,3LCwQoTrdQgHsGJE5gGVqx,Step Back,77,GOT the beat,58.0,[],0.636,0.81,1,-2.035,1.0,0.101,0.0205,1.04e-05,0.596,0.611,161.897
11,28tufPkTcXmdNqTvi9hsoG,Pretty Savage,69,BLACKPINK,78.0,"['k-pop', 'k-pop girl group']",0.699,0.588,9,-6.533,0.0,0.0402,0.00807,0.000131,0.107,0.35,151.971
12,3XYRV7ZSHqIRDG87DKTtry,Permission to Dance,83,BTS,92.0,"['k-pop', 'k-pop boy group']",0.702,0.741,9,-5.33,1.0,0.0427,0.00544,0.0,0.337,0.646,124.925
